Real-Time Sampling Data	V1	T(Celsius)	V2	P(MPa)	Do_1	Cycle(s)	Ratio	Do_2	Cycle(s)	Ratio	Flow(L/min)
2019_03_21_21_12_39_364	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_39_474	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_39_584	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_39_689	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_39_801	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_39_909	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_40_02	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_40_129	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_40_242	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_40_352	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_40_459	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_40_571	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_40_678	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_40_782	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_40_894	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_41_009	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_41_115	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_41_221	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_41_336	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_41_439	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_41_551	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_41_659	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_41_771	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_41_88	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_41_987	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_42_101	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_42_211	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_42_318	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_42_424	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_42_536	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_42_646	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_42_752	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_42_867	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_42_972	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_43_085	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_43_196	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_43_302	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_43_409	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_43_519	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_43_625	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_43_735	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_43_846	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_43_96	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_44_069	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_44_178	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_44_284	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_44_398	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_44_5	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_44_615	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_44_725	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_44_837	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_44_939	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_45_051	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_45_157	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_45_269	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_45_383	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_45_492	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_45_597	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_45_713	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_45_815	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_45_924	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_46_038	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_46_142	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_46_253	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	10.943
2019_03_21_21_12_46_365	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_46_473	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_46_581	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_46_695	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_46_803	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_46_91	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_47_019	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_47_136	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_47_246	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_47_354	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_47_459	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_47_57	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_47_674	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_47_789	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_47_893	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_48_002	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_48_112	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_48_222	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_48_331	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_48_439	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_48_552	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_48_662	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_48_769	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_48_879	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_48_99	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_49_1	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_49_211	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_49_315	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_49_425	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_49_539	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_49_648	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_49_752	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_49_869	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_49_978	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_50_088	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_50_194	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_50_3	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_50_412	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_50_522	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_50_631	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_50_739	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_50_848	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_50_957	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_51_068	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_51_173	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_51_283	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_51_393	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_51_502	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_51_616	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_51_725	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_51_832	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_51_941	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_52_047	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_52_167	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_52_272	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_52_383	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_52_489	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_52_602	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_52_711	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_52_815	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_52_925	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_53_036	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_53_145	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_53_253	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_53_363	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_53_471	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_53_579	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_53_689	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_53_799	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_53_912	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_54_022	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_54_135	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_54_244	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.499
2019_03_21_21_12_54_348	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_54_463	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_54_564	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_54_672	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_54_787	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_54_896	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_55_112	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_55_225	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_55_331	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_55_439	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_55_549	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_55_659	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_55_772	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_55_877	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_55_992	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_56_094	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_56_208	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_56_319	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_56_429	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_56_532	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_56_649	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_56_76	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_56_863	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_56_976	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_57_084	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_57_192	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_57_302	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_57_414	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_57_522	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_57_634	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_57_738	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_57_845	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_57_961	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_58_07	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_58_174	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_58_288	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.557
2019_03_21_21_12_58_393	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_12_58_5	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_12_58_612	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_12_58_722	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_12_58_831	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_12_58_939	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_12_59_27	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_12_59_378	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_12_59_491	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_12_59_601	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_12_59_705	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_12_59_818	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_12_59_925	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_13_00_037	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_13_00_147	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_13_00_26	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_13_00_362	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_13_01_13	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_13_01_236	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_13_01_346	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_13_01_46	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_13_01_567	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_13_01_677	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_13_01_781	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_13_01_902	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_13_02_005	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_13_02_111	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_13_02_219	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_13_02_334	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	11.752
2019_03_21_21_13_02_441	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_02_548	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_02_662	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_02_777	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_02_887	virtual	virtual	0.9070	1.0244	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_02_986	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_03_096	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_03_212	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_03_319	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_03_431	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_03_537	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_03_651	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_03_759	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_03_866	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_03_975	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_04_082	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_04_19	virtual	virtual	0.9119	1.0302	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_04_305	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_04_411	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_04_516	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_04_628	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_04_736	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_04_849	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_04_958	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_05_066	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_05_177	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_05_293	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_05_402	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_05_509	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_05_612	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_05_722	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_05_939	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_06_05	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_06_167	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_06_267	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	12.533
2019_03_21_21_13_06_381	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	12.604
2019_03_21_21_13_06_489	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	12.604
2019_03_21_21_13_06_6	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	12.604
2019_03_21_21_13_06_708	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	12.604
2019_03_21_21_13_06_82	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	12.604
2019_03_21_21_13_06_923	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	12.604
2019_03_21_21_13_07_035	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	12.604
