Real-Time Sampling Data	V1	T(Celsius)	V2	P(MPa)	Do_1	Cycle(s)	Ratio	Do_2	Cycle(s)	Ratio	Flow(L/min)
2019_03_27_14_56_55_831	0.664	-76.65	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_55_944	0.496	-78.74	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_56_047	0.337	-80.72	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_56_161	0.146	-83.09	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_56_271	-0.020	-85.15	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_56_378	-0.182	-87.17	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_56_493	-0.350	-89.27	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_56_598	-0.504	-91.18	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_56_713	-0.653	-93.03	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_56_82	-0.789	-94.72	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_56_926	-0.963	-96.89	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_57_036	-1.108	-98.70	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_57_146	-1.218	-100.07	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_57_253	-1.345	-101.64	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_57_367	-1.478	-103.30	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_57_476	-1.582	-104.59	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_57_58	-1.671	-105.70	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_57_697	-1.819	-107.54	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_57_801	-1.903	-108.58	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_57_914	-2.025	-110.10	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_58_024	-2.101	-111.04	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_58_128	-2.170	-111.91	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_58_239	-2.207	-112.37	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_58_352	-2.311	-113.66	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_58_456	-2.366	-114.34	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_58_566	-2.400	-114.76	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_58_675	-2.430	-115.14	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_58_788	-2.460	-115.51	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_58_897	-2.494	-115.93	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_59_002	-2.566	-116.83	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_59_112	-2.683	-118.29	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_59_222	-2.816	-119.94	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_59_334	-2.988	-122.08	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_59_444	-3.140	-123.97	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_59_55	-3.306	-126.03	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_59_662	-3.488	-128.30	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_59_772	-3.647	-130.28	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_59_878	-3.790	-132.06	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_56_59_992	-3.923	-133.72	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_00_099	-4.061	-135.43	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_00_206	-4.178	-136.89	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_00_318	-4.308	-138.50	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_00_425	-4.427	-139.99	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_00_534	-4.514	-141.07	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_00_644	-4.608	-142.24	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_00_751	-4.724	-143.68	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_00_863	-4.788	-144.47	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_00_972	-4.899	-145.85	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_01_08	-4.995	-147.05	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_01_19	-5.100	-148.36	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_01_299	-5.170	-149.22	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_01_411	-5.240	-150.10	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_01_521	-5.305	-150.91	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_01_631	-5.383	-151.88	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_01_74	-5.441	-152.59	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_01_85	-5.505	-153.40	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_01_957	-5.569	-154.19	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_02_067	-5.629	-154.93	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_02_178	-5.680	-155.57	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_02_289	-5.721	-156.08	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_02_397	-5.792	-156.97	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_02_505	-5.841	-157.57	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_02_613	-5.896	-158.26	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_02_725	-5.967	-159.14	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_02_831	-5.995	-159.49	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_02_941	-5.997	-159.52	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_03_049	-6.068	-160.40	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_03_163	-6.094	-160.72	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_03_27	-6.141	-161.31	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_03_375	-6.160	-161.54	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_03_487	-6.224	-162.34	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_03_599	-6.256	-162.74	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_03_704	-6.268	-162.89	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_03_82	-6.346	-163.86	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_03_926	-6.376	-164.22	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_04_037	-6.383	-164.32	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_04_149	-6.429	-164.89	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_04_259	-6.487	-165.61	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_04_368	-6.482	-165.55	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_04_475	-6.523	-166.06	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_04_586	-6.521	-166.03	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_04_689	-6.569	-166.62	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_04_799	-6.563	-166.55	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_04_909	-6.628	-167.37	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_05_017	-6.610	-167.14	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_05_128	-6.620	-167.26	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_05_241	-6.672	-167.91	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_05_349	-6.647	-167.60	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_05_454	-6.698	-168.23	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_05_57	-6.693	-168.17	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_05_677	-6.716	-168.46	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_05_788	-6.742	-168.78	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_05_897	-6.748	-168.86	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_06_002	-6.758	-168.98	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_06_115	-6.776	-169.20	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_06_22	-6.815	-169.69	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_06_33	-6.776	-169.20	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_06_444	-6.802	-169.52	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_06_548	-6.818	-169.72	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_06_661	-6.797	-169.46	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_06_774	-6.810	-169.63	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_06_883	-6.818	-169.72	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_06_987	-6.805	-169.57	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_07_1	-6.810	-169.63	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_07_206	-6.815	-169.69	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_07_314	-6.724	-168.55	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_07_425	-6.763	-169.04	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_07_539	-6.727	-168.60	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_07_649	-6.700	-168.26	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_07_752	-6.680	-168.01	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_07_861	-6.638	-167.49	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_07_976	-6.647	-167.60	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_08_081	-6.586	-166.84	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_08_193	-6.573	-166.68	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_08_299	-6.534	-166.20	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_08_414	-6.516	-165.97	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_08_521	-6.487	-165.61	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_08_627	-6.469	-165.38	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_08_743	-6.415	-164.71	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_08_846	-6.415	-164.71	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_08_961	-6.394	-164.45	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_09_069	-6.328	-163.63	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_09_171	-6.295	-163.22	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_09_289	-6.252	-162.69	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_09_399	-6.213	-162.20	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_09_508	-6.178	-161.76	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_09_613	-6.135	-161.23	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_09_72	-6.089	-160.66	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_09_833	-6.047	-160.14	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_09_939	-6.001	-159.56	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_10_049	-5.938	-158.77	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_10_163	-5.928	-158.65	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_10_274	-5.896	-158.26	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_10_377	-5.845	-157.62	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_10_484	-5.815	-157.25	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_10_602	-5.776	-156.77	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_10_706	-5.748	-156.42	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_10_819	-5.682	-155.60	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_10_924	-5.649	-155.19	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_11_041	-5.623	-154.85	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_11_146	-5.547	-153.91	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_11_254	-5.516	-153.53	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_11_367	-5.485	-153.14	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_11_472	-5.399	-152.08	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_11_585	-5.394	-152.01	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_11_693	-5.328	-151.19	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_11_8	-5.308	-150.94	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_11_911	-5.282	-150.62	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_12_022	-5.222	-149.87	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_12_133	-5.197	-149.55	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_12_237	-5.165	-149.16	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_12_348	-5.126	-148.67	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_12_457	-5.082	-148.13	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_12_565	-5.050	-147.73	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_12_677	-5.009	-147.22	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_12_783	-4.967	-146.70	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_12_894	-4.972	-146.76	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_13_002	-4.910	-145.99	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_13_117	-4.868	-145.47	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_13_224	-4.821	-144.88	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_13_332	-4.790	-144.50	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_13_442	-4.781	-144.39	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_13_548	-4.756	-144.07	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_13_662	-4.740	-143.88	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_13_772	-4.694	-143.30	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_13_878	-4.664	-142.93	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_13_987	-4.608	-142.24	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_14_099	-4.600	-142.13	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_14_206	-4.565	-141.70	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_14_313	-4.530	-141.26	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_14_425	-4.482	-140.67	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_14_537	-4.480	-140.64	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_14_648	-4.454	-140.32	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_14_758	-4.415	-139.84	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_14_862	-4.363	-139.18	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_14_973	-4.321	-138.67	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_15_088	-4.305	-138.47	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_15_189	-4.264	-137.95	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_15_305	-4.248	-137.76	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_15_415	-4.193	-137.07	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_15_524	-4.163	-136.69	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_15_628	-4.154	-136.59	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_15_736	-4.087	-135.75	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_15_851	-4.058	-135.39	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_15_956	-4.094	-135.84	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_16_069	-4.006	-134.75	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_16_175	-3.998	-134.64	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_16_288	-3.977	-134.38	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_16_399	-3.965	-134.23	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_16_5	-3.907	-133.52	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_16_609	-3.892	-133.32	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_16_725	-3.855	-132.87	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_16_835	-3.827	-132.52	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_16_946	-3.763	-131.73	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_17_05	-3.740	-131.44	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_17_162	-3.707	-131.03	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_17_272	-3.701	-130.95	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_17_384	-3.683	-130.72	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_17_488	-3.636	-130.15	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_17_598	-3.600	-129.69	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_17_712	-3.535	-128.89	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_17_818	-3.535	-128.89	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_17_925	-3.491	-128.34	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_18_039	-3.444	-127.75	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_18_15	-3.420	-127.46	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_18_252	-3.402	-127.23	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_18_366	-3.389	-127.07	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_18_475	-3.324	-126.26	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_18_581	-3.319	-126.20	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_18_693	-3.285	-125.77	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_18_8	-3.228	-125.06	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_18_914	-3.243	-125.26	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_19_022	-3.168	-124.32	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_19_128	-3.154	-124.15	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_19_234	-3.113	-123.63	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_19_353	-3.090	-123.34	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_19_455	-3.051	-122.86	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_19_569	-3.037	-122.69	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_19_676	-3.014	-122.40	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_19_787	-3.007	-122.31	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_19_893	-2.952	-121.63	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_20_008	-2.917	-121.20	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_20_113	-2.887	-120.82	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_20_223	-2.845	-120.31	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_20_336	-2.848	-120.34	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_20_444	-2.816	-119.94	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_20_554	-2.791	-119.62	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_20_663	-2.764	-119.29	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_20_772	-2.738	-118.97	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_20_876	-2.712	-118.65	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_20_989	-2.701	-118.52	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_57_21_102	-2.665	-118.06	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	waiting...
